,true,pred,prob
144,0,1,[0.2001576 0.7998424]
145,1,1,[0.15890429 0.84109571]
146,0,0,[0.78359276 0.21640724]
147,0,0,[0.72006892 0.27993108]
148,0,0,[0.78008912 0.21991088]
149,0,0,[0.73332103 0.26667897]
150,0,1,[0.19571553 0.80428447]
151,1,1,[0.45521299 0.54478701]
152,0,1,[0.27676802 0.72323198]
153,0,0,[0.53115283 0.46884717]
154,0,0,[0.77257871 0.22742129]
155,1,1,[0.48562524 0.51437476]
156,0,0,[0.80982716 0.19017284]
157,0,1,[0.23544817 0.76455183]
158,0,1,[0.35209564 0.64790436]
159,0,1,[0.42657423 0.57342577]
160,1,1,[0.27348318 0.72651682]
161,0,0,[0.80991837 0.19008163]
162,0,1,[0.19648455 0.80351545]
163,0,0,[0.61442198 0.38557802]
164,1,0,[0.84092033 0.15907967]
165,0,1,[0.02054007 0.97945993]
166,0,0,[0.59953551 0.40046449]
167,0,0,[0.68178269 0.31821731]
168,0,0,[0.8419705 0.1580295]
169,1,0,[0.78635948 0.21364052]
170,0,0,[0.56764362 0.43235638]
171,1,1,[0.45905137 0.54094863]
172,0,0,[0.65985187 0.34014813]
173,1,0,[0.93746911 0.06253089]
174,0,1,[0.03249749 0.96750251]
175,0,0,[0.853732 0.146268]
176,0,0,[0.52545725 0.47454275]
177,0,1,[0.33197368 0.66802632]
178,0,0,[0.70185148 0.29814852]
179,0,1,[0.39133242 0.60866758]
180,0,1,[0.35232029 0.64767971]
181,0,0,[0.87566818 0.12433182]
182,0,0,[0.86586563 0.13413437]
183,0,0,[0.62926223 0.37073777]
184,0,1,[0.10698122 0.89301878]
185,0,1,[0.27834805 0.72165195]
186,1,1,[0.04899148 0.95100852]
187,1,1,[0.14167476 0.85832524]
188,0,1,[0.27013824 0.72986176]
189,0,1,[0.49193426 0.50806574]
190,0,1,[0.19991629 0.80008371]
191,0,1,[0.09262476 0.90737524]
192,1,0,[0.79007062 0.20992938]
193,1,0,[0.60205889 0.39794111]
194,1,1,[0.18885735 0.81114265]
195,1,1,[0.08852346 0.91147654]
196,0,1,[0.13115104 0.86884896]
197,0,0,[0.96813622 0.03186378]
198,1,0,[0.54699894 0.45300106]
199,1,0,[0.67870125 0.32129875]
200,0,1,[0.17771291 0.82228709]
201,0,1,[0.25068134 0.74931866]
202,0,0,[0.86255976 0.13744024]
203,0,0,[0.92159387 0.07840613]
204,0,1,[1.04622324e-05 9.99989538e-01]
205,0,0,[0.82993975 0.17006025]
206,0,1,[0.06158866 0.93841134]
207,0,0,[0.64471975 0.35528025]
208,0,1,[0.1330046 0.8669954]
209,1,1,[0.4230759 0.5769241]
210,1,1,[0.35435725 0.64564275]
211,0,1,[0.3357974 0.6642026]
212,1,1,[0.30117689 0.69882311]
213,1,1,[0.01499546 0.98500454]
214,0,0,[0.91793838 0.08206162]
215,1,1,[0.40735316 0.59264684]
216,0,1,[0.09922854 0.90077146]
217,1,1,[0.05545237 0.94454763]
218,0,0,[0.9224886 0.0775114]
219,0,0,[0.76157424 0.23842576]
220,1,0,[0.52213227 0.47786773]
221,1,1,[0.11063671 0.88936329]
222,0,1,[0.29967047 0.70032953]
223,0,0,[0.93901223 0.06098777]
224,0,0,[0.9540883 0.0459117]
225,0,1,[0.0241533 0.9758467]
226,0,1,[0.1346406 0.8653594]
227,0,0,[0.71916978 0.28083022]
228,0,0,[0.85275582 0.14724418]
229,1,1,[0.02963778 0.97036222]
230,1,1,[0.2531479 0.7468521]
231,0,0,[0.89568034 0.10431966]
232,1,0,[0.55673373 0.44326627]
233,0,0,[0.6464327 0.3535673]
234,0,1,[0.32773151 0.67226849]
235,0,0,[0.86271262 0.13728738]
236,0,0,[0.91119875 0.08880125]
237,1,1,[0.07287633 0.92712367]
238,0,1,[0.06936638 0.93063362]
239,0,1,[0.22293854 0.77706146]
240,0,1,[0.03992224 0.96007776]
241,0,1,[0.40662663 0.59337337]
242,1,1,[0.24067024 0.75932976]
243,0,0,[0.52751233 0.47248767]
244,0,1,[0.24507164 0.75492836]
245,1,1,[0.49083231 0.50916769]
246,1,1,[0.30011521 0.69988479]
247,0,0,[0.72083461 0.27916539]
248,0,1,[0.39398739 0.60601261]
249,0,1,[0.0345518 0.9654482]
250,1,0,[0.56027775 0.43972225]
251,0,1,[0.30577433 0.69422567]
252,0,1,[0.37797174 0.62202826]
253,0,0,[0.92915525 0.07084475]
254,0,1,[0.24224448 0.75775552]
255,0,1,[0.04654542 0.95345458]
256,0,1,[0.22641976 0.77358024]
257,0,1,[0.41178807 0.58821193]
258,1,1,[0.04845073 0.95154927]
259,1,0,[0.65787746 0.34212254]
260,1,1,[0.46912328 0.53087672]
261,0,0,[0.57919271 0.42080729]
262,0,0,[0.66615483 0.33384517]
263,0,0,[0.58516565 0.41483435]
264,1,1,[0.16728322 0.83271678]
265,0,1,[0.13681928 0.86318072]
266,0,1,[0.38980527 0.61019473]
267,0,1,[0.40997299 0.59002701]
268,1,0,[0.56436467 0.43563533]
269,1,0,[0.64300566 0.35699434]
270,1,0,[0.88939903 0.11060097]
271,0,1,[0.0417866 0.9582134]
272,0,1,[0.2869706 0.7130294]
273,0,0,[0.73330274 0.26669726]
274,1,1,[0.09431546 0.90568454]
275,1,0,[0.79654218 0.20345782]
276,1,1,[0.06229663 0.93770337]
277,0,1,[0.24964003 0.75035997]
278,1,1,[0.03902962 0.96097038]
279,0,0,[0.66109486 0.33890514]
280,0,1,[0.29609988 0.70390012]
281,0,1,[0.28973388 0.71026612]
282,0,1,[0.08575332 0.91424668]
283,0,1,[0.37881299 0.62118701]
284,0,1,[0.05473285 0.94526715]
285,0,1,[0.35134649 0.64865351]
286,1,0,[0.80569781 0.19430219]
287,1,1,[0.03896319 0.96103681]
288,1,1,[0.457381 0.542619]
289,0,1,[0.26648876 0.73351124]
290,1,0,[0.64720791 0.35279209]
291,1,1,[0.47752395 0.52247605]
292,0,1,[0.08466289 0.91533711]
293,0,1,[0.2700932 0.7299068]
294,0,1,[0.38151134 0.61848866]
295,0,1,[0.38743513 0.61256487]
296,0,1,[0.37550169 0.62449831]
297,0,1,[0.16383382 0.83616618]
298,0,1,[0.49598349 0.50401651]
299,0,1,[0.2797915 0.7202085]
