,true,pred,prob
37,0,1.0,[0.32896997 0.66873907 0.00229096]
38,1,1.0,[0.46912607 0.52839007 0.00248387]
39,1,1.0,[0.39896653 0.59807894 0.00295454]
40,0,1.0,[0.6151842  0.38285054 0.00196526]
41,0,1.0,[0.54864889 0.44973986 0.00161126]
42,0,1.0,[0.6094517  0.38838589 0.00216241]
43,1,1.0,[0.47654545 0.5215786  0.00187595]
44,1,1.0,[0.368029   0.62992333 0.00204767]
45,0,0.0,[0.80849918 0.18984719 0.00165363]
46,1,1.0,[0.3357982  0.66268331 0.00151849]
47,1,1.0,[0.37061828 0.62673097 0.00265074]
48,1,1.0,[0.49474428 0.50255251 0.00270321]
49,1,1.0,[0.22070164 0.77661199 0.00268637]
50,1,1.0,[0.1406906  0.85704723 0.00226216]
51,0,1.0,[0.57824655 0.41873597 0.00301748]
52,0,1.0,[0.28026951 0.71715617 0.00257432]
53,0,1.0,[0.28340433 0.71483144 0.00176423]
54,1,1.0,[0.24458874 0.75376327 0.00164798]
55,1,1.0,[0.50905034 0.48883922 0.00211044]
56,1,1.0,[0.24200796 0.75593548 0.00205656]
57,0,1.0,[0.52642266 0.47035426 0.00322308]
58,0,1.0,[0.41976096 0.57871282 0.00152622]
59,0,1.0,[0.55647149 0.44081207 0.00271644]
60,1,1.0,[0.24750317 0.75062451 0.00187231]
61,0,1.0,[0.32988587 0.66745021 0.00266392]
62,1,1.0,[0.31272116 0.68363237 0.00364647]
63,1,1.0,[0.3419908  0.65579571 0.00221349]
64,1,1.0,[0.37813016 0.61992858 0.00194127]
65,1,1.0,[0.26198749 0.73643213 0.00158037]
66,0,1.0,[0.38576995 0.61226809 0.00196196]
67,0,1.0,[0.33287183 0.66478679 0.00234139]
68,0,1.0,[0.32647217 0.67131869 0.00220914]
69,1,1.0,[0.15972382 0.83856289 0.00171329]
70,0,1.0,[0.33672618 0.66110945 0.00216437]
71,0,1.0,[0.46212293 0.53589078 0.00198629]
72,0,1.0,[0.57613637 0.42155602 0.00230761]
73,1,1.0,[0.2495815  0.74700976 0.00340874]
74,0,1.0,[0.48072115 0.51709812 0.00218073]
75,1,1.0,[0.29337489 0.70484944 0.00177567]
76,0,1.0,[0.59623754 0.40181632 0.00194613]
77,1,1.0,[0.3241616  0.67242077 0.00341763]
78,0,1.0,[0.28146435 0.7163585  0.00217715]
79,0,1.0,[0.44700822 0.5511481  0.00184368]
80,1,1.0,[0.3951139  0.60291193 0.00197417]
81,0,1.0,[0.28349587 0.71571938 0.00078475]
82,1,1.0,[0.21289879 0.78578523 0.00131598]
83,1,1.0,[0.16747038 0.82964574 0.00288388]
84,1,1.0,[0.27263016 0.72594169 0.00142815]
85,0,1.0,[0.35991993 0.63672891 0.00335116]
86,1,1.0,[0.3159972  0.67936067 0.00464212]
87,0,1.0,[0.32251315 0.67624405 0.0012428 ]
88,1,1.0,[0.41606838 0.58153049 0.00240113]
89,1,1.0,[0.34895325 0.64765865 0.00338809]
90,0,1.0,[0.34445869 0.65446911 0.0010722 ]
91,1,1.0,[0.2744594  0.72279078 0.00274982]
92,1,1.0,[0.24015466 0.75673283 0.0031125 ]
93,1,1.0,[0.2493301  0.74898716 0.00168274]
94,1,1.0,[0.30725795 0.69121483 0.00152723]
95,0,1.0,[0.56468142 0.43328234 0.00203625]
96,1,1.0,[0.2489417  0.7485251  0.00253321]
97,1,1.0,[0.37544084 0.62278465 0.00177451]
98,0,1.0,[0.50988772 0.48691721 0.00319506]
99,0,1.0,[0.34883654 0.64958584 0.00157762]
100,1,1.0,[0.4674425  0.52928452 0.00327298]
101,0,1.0,[0.21372902 0.78498554 0.00128544]
102,1,1.0,[0.53895243 0.45841017 0.00263739]
103,0,1.0,[0.33213672 0.66598008 0.0018832 ]
104,1,1.0,[0.53958092 0.45820098 0.0022181 ]
105,1,1.0,[0.22733969 0.77034336 0.00231696]
106,1,1.0,[0.31193575 0.68547025 0.002594  ]
107,0,1.0,[0.24511064 0.75211827 0.00277108]
108,1,1.0,[0.23670547 0.76121777 0.00207676]
109,0,1.0,[0.49563688 0.50116149 0.00320164]
110,1,1.0,[0.34126167 0.65692077 0.00181756]
111,1,1.0,[0.22116857 0.77621735 0.00261408]
112,0,0.0,[0.67205402 0.32495841 0.00298757]
113,1,1.0,[0.40144362 0.59706826 0.00148813]
114,1,1.0,[0.33940832 0.65897885 0.00161283]
115,1,1.0,[0.14458892 0.85286897 0.0025421 ]
116,1,1.0,[0.3087342  0.68883351 0.00243229]
117,1,1.0,[0.29318548 0.70384105 0.00297348]
118,1,1.0,[0.53331116 0.46364608 0.00304276]
119,1,1.0,[0.24362154 0.75387346 0.002505  ]
120,1,1.0,[0.24283884 0.75433753 0.00282362]
121,1,1.0,[0.41630849 0.58115439 0.00253712]
122,1,1.0,[0.17002432 0.82742878 0.0025469 ]
123,0,0.0,[0.72582524 0.27176971 0.00240504]
124,0,1.0,[0.47226466 0.52526183 0.00247351]
125,0,0.0,[0.71606502 0.28156287 0.00237211]
126,0,1.0,[0.40246397 0.59577259 0.00176344]
127,0,1.0,[0.27097556 0.72618684 0.00283759]
128,1,1.0,[0.31094002 0.68792478 0.0011352 ]
129,1,1.0,[0.19067131 0.80693732 0.00239137]
130,0,1.0,[0.25374208 0.74405362 0.0022043 ]
131,1,1.0,[0.1537516  0.83948893 0.00675947]
132,0,1.0,[0.27895682 0.7189211  0.00212208]
133,0,1.0,[0.45121374 0.54610925 0.002677  ]
134,0,1.0,[0.42263516 0.57556989 0.00179495]
135,1,1.0,[0.2943433  0.70411091 0.00154579]
136,0,1.0,[0.2022656  0.79581529 0.00191911]
137,1,1.0,[0.48359942 0.51395152 0.00244907]
138,1,1.0,[0.52063464 0.47754834 0.00181702]
139,1,1.0,[0.44122532 0.55370395 0.00507073]
140,1,1.0,[0.33977584 0.65771326 0.0025109 ]
141,0,1.0,[0.25913938 0.73966548 0.00119514]
142,1,1.0,[0.56351032 0.43267707 0.00381261]
143,1,1.0,[0.36967288 0.62870788 0.00161924]
144,1,1.0,[0.19525176 0.80260775 0.00214049]
145,1,1.0,[0.56720287 0.43030485 0.00249228]
146,0,1.0,[0.52968366 0.46674551 0.00357083]
147,1,1.0,[0.31264604 0.68484531 0.00250864]
148,0,1.0,[0.20747571 0.7909962  0.0015281 ]
149,1,1.0,[0.41614453 0.58180282 0.00205265]
150,1,0.0,[0.9103926  0.08721361 0.00239379]
151,1,1.0,[0.65698139 0.34052119 0.00249742]
152,0,1.0,[0.34931651 0.64895671 0.00172678]
153,0,1.0,[0.53547066 0.46158822 0.00294111]
154,0,1.0,[0.64560112 0.35255362 0.00184526]
155,1,1.0,[0.41384577 0.58334674 0.00280749]
156,0,0.0,[0.66283244 0.33433109 0.00283647]
157,0,1.0,[0.16839192 0.82970407 0.00190401]
158,0,1.0,[0.60242829 0.39454172 0.00302999]
159,1,1.0,[0.35754014 0.64078859 0.00167127]
160,1,1.0,[0.23458012 0.7632821  0.00213778]
161,0,1.0,[0.40314904 0.59474524 0.00210572]
162,1,1.0,[0.28586984 0.71238343 0.00174673]
163,1,1.0,[0.4012794  0.59655636 0.00216424]
164,0,0.0,[0.80217106 0.1940701  0.00375884]
165,1,1.0,[0.4757455  0.52020054 0.00405396]
166,1,1.0,[0.2462544  0.75078037 0.00296523]
167,0,0.0,[0.80407104 0.19349405 0.00243491]
168,0,1.0,[0.28081773 0.71705523 0.00212704]
169,0,1.0,[0.45262432 0.54514357 0.00223211]
170,1,1.0,[0.39079536 0.60680854 0.0023961 ]
171,0,1.0,[0.32487594 0.67217599 0.00294807]
172,1,1.0,[0.54744307 0.44842379 0.00413314]
173,0,1.0,[0.52555111 0.47328395 0.00116494]
174,0,1.0,[0.483557  0.5134157 0.0030273]
175,1,1.0,[0.17283946 0.82588173 0.00127881]
176,0,1.0,[0.2538579  0.74370188 0.00244022]
177,0,1.0,[0.43710884 0.56111458 0.00177658]
178,0,1.0,[0.53952215 0.45697056 0.00350729]
179,1,1.0,[0.26174374 0.73615278 0.00210348]
180,1,0.0,[0.6652169  0.33088308 0.00390002]
181,1,1.0,[0.1864472  0.81102877 0.00252403]
182,1,1.0,[0.31915184 0.67832989 0.00251827]
183,0,1.0,[0.3063462  0.69091204 0.00274176]
184,1,1.0,[0.25444314 0.7436786  0.00187827]
185,1,1.0,[0.43321682 0.56451478 0.00226841]
186,0,1.0,[0.60670736 0.39000561 0.00328703]
187,1,1.0,[0.47320072 0.52338768 0.00341161]
188,0,1.0,[0.49817167 0.49929411 0.00253422]
189,0,1.0,[0.51120448 0.48699066 0.00180486]
190,1,1.0,[0.25013421 0.74621028 0.00365551]
191,1,1.0,[0.41586983 0.58220423 0.00192593]
192,1,1.0,[0.26955598 0.72807555 0.00236848]
193,0,1.0,[0.2904052  0.70798059 0.00161421]
194,0,0.0,[0.82891817 0.16755208 0.00352975]
195,1,1.0,[0.29710364 0.70015928 0.00273708]
196,1,1.0,[0.29948039 0.69845527 0.00206434]
197,1,1.0,[0.27298676 0.72550449 0.00150875]
198,0,1.0,[0.38721829 0.61150936 0.00127235]
199,1,1.0,[0.35605459 0.64123408 0.00271133]
200,1,1.0,[0.28800349 0.70973797 0.00225854]
201,0,0.0,[0.73117224 0.26589373 0.00293403]
202,1,1.0,[0.16469452 0.83247792 0.00282757]
203,0,1.0,[0.38472535 0.6130595  0.00221516]
204,1,1.0,[0.44904995 0.54877424 0.00217581]
205,0,1.0,[0.41639857 0.5815824  0.00201902]
206,0,0.0,[0.72642134 0.2702268  0.00335186]
207,0,1.0,[0.36715544 0.63111269 0.00173187]
208,1,1.0,[0.26285365 0.73471279 0.00243356]
209,0,1.0,[0.26760875 0.73001569 0.00237556]
210,0,1.0,[0.22159149 0.77546251 0.002946  ]
211,1,1.0,[0.30785101 0.69004305 0.00210594]
212,1,1.0,[0.43661454 0.5609518  0.00243366]
213,0,1.0,[0.61121771 0.38613548 0.00264681]
214,1,1.0,[0.60713967 0.39138598 0.00147436]
215,0,1.0,[0.44477949 0.55305913 0.00216138]
216,0,1.0,[0.50510798 0.49083148 0.00406054]
217,1,1.0,[0.34794769 0.64927328 0.00277903]
218,0,0.0,[0.75299626 0.24392226 0.00308148]
219,1,1.0,[0.24918469 0.74924145 0.00157386]
220,1,1.0,[0.24781268 0.75105261 0.00113471]
221,1,1.0,[0.28153005 0.71543017 0.00303978]
222,0,1.0,[0.46234291 0.53516122 0.00249588]
223,0,0.0,[0.88461124 0.11202347 0.0033653 ]
224,0,1.0,[0.34542099 0.65295339 0.00162563]
225,1,1.0,[0.38382352 0.61479624 0.00138025]
226,0,1.0,[0.43701449 0.55987925 0.00310627]
227,0,1.0,[0.43744035 0.56045103 0.00210861]
228,0,1.0,[0.62822049 0.36960461 0.00217489]
229,1,1.0,[0.32139031 0.67745577 0.00115392]
230,0,1.0,[0.36120907 0.63742754 0.00136339]
231,1,1.0,[0.31439045 0.68413333 0.00147622]
232,0,1.0,[0.39686867 0.60092834 0.00220299]
233,0,1.0,[0.3748646  0.62347443 0.00166097]
234,1,1.0,[0.40297498 0.59409145 0.00293358]
235,0,1.0,[0.55434436 0.44426795 0.0013877 ]
236,1,1.0,[0.35581141 0.64238066 0.00180793]
237,0,1.0,[0.41565258 0.58166896 0.00267846]
238,0,1.0,[0.41448529 0.58331286 0.00220185]
239,1,1.0,[0.38489858 0.61182254 0.00327888]
240,0,1.0,[0.4517211  0.54601309 0.00226581]
241,1,1.0,[0.30138127 0.69640531 0.00221342]
242,0,1.0,[0.31994732 0.67809494 0.00195774]
243,0,1.0,[0.60642001 0.39089536 0.00268464]
244,0,1.0,[0.4357703  0.56150637 0.00272333]
245,1,1.0,[0.31087183 0.68819206 0.00093612]
246,0,1.0,[0.39351486 0.6033977  0.00308744]
247,1,1.0,[0.24488611 0.75319521 0.00191869]
248,1,1.0,[0.46998448 0.52853968 0.00147584]
249,1,1.0,[0.3589591  0.63893329 0.00210761]
250,0,1.0,[0.59770695 0.39960831 0.00268474]
251,1,1.0,[0.40489261 0.59186349 0.0032439 ]
252,1,1.0,[0.32132624 0.6761317  0.00254206]
253,1,1.0,[0.30142364 0.69638964 0.00218672]
254,0,1.0,[0.41096367 0.58628051 0.00275582]
255,1,1.0,[0.37376672 0.62336531 0.00286797]
256,1,1.0,[0.41527473 0.58275427 0.00197099]
257,0,1.0,[0.50519652 0.49270128 0.00210221]
258,0,1.0,[0.37194022 0.62600184 0.00205793]
259,1,1.0,[0.43106606 0.56692445 0.00200949]
260,1,1.0,[0.45613306 0.54030368 0.00356325]
261,1,1.0,[0.34126501 0.65722162 0.00151337]
262,1,1.0,[0.30262325 0.6957922  0.00158455]
263,1,1.0,[0.36596895 0.63036128 0.00366977]
264,1,1.0,[0.25956255 0.73846561 0.00197184]
265,1,1.0,[0.28734584 0.71038521 0.00226895]
266,1,1.0,[0.416683   0.58033452 0.00298248]
267,0,1.0,[0.51184133 0.48580812 0.00235055]
268,1,1.0,[0.37620596 0.62122875 0.00256529]
269,1,1.0,[0.60099506 0.39560909 0.00339585]
270,1,1.0,[0.30752993 0.68999952 0.00247055]
271,1,1.0,[0.35888937 0.63913985 0.00197078]
272,0,1.0,[0.62984651 0.36679954 0.00335395]
273,0,1.0,[0.40230936 0.59488721 0.00280343]
274,1,1.0,[0.26466264 0.73233745 0.00299991]
275,1,1.0,[0.36482854 0.63364848 0.00152298]
276,0,1.0,[0.51966864 0.47777625 0.00255511]
277,1,1.0,[0.30038921 0.69680646 0.00280433]
278,1,1.0,[0.22472828 0.77395479 0.00131693]
279,0,1.0,[0.47421926 0.52196306 0.00381768]
280,0,1.0,[0.5786804  0.41797008 0.00334951]
281,1,1.0,[0.45209712 0.54493172 0.00297116]
282,1,1.0,[0.34959529 0.64881418 0.00159054]
283,1,1.0,[0.36284023 0.63517264 0.00198712]
284,1,1.0,[0.38397367 0.61398556 0.00204077]
285,1,1.0,[0.32729362 0.67096874 0.00173764]
286,1,1.0,[0.28588222 0.71136129 0.00275648]
287,0,1.0,[0.5916099  0.40556292 0.00282717]
288,1,1.0,[0.40723678 0.59142304 0.00134019]
289,0,1.0,[0.43413391 0.562833   0.00303309]
290,1,1.0,[0.42817748 0.56895348 0.00286904]
291,1,1.0,[0.30274028 0.69529707 0.00196265]
292,1,1.0,[0.25347747 0.74364935 0.00287318]
293,0,1.0,[0.36049176 0.63794036 0.00156788]
294,0,1.0,[0.60649098 0.39078189 0.00272713]
295,1,1.0,[0.25050711 0.74721932 0.00227357]
296,0,1.0,[0.44524427 0.5530364  0.00171933]
297,0,1.0,[0.50438982 0.49348311 0.00212707]
298,1,1.0,[0.42182858 0.57580413 0.0023673 ]
299,0,1.0,[0.43117764 0.56589592 0.00292645]
300,0,1.0,[0.54385429 0.4540473  0.00209842]
301,0,1.0,[0.46595153 0.53164865 0.00239983]
302,0,1.0,[0.28830047 0.70917124 0.00252829]
303,0,1.0,[0.63151229 0.3652059  0.00328181]
304,0,1.0,[0.43610239 0.56177253 0.00212508]
305,1,1.0,[0.28950652 0.70834335 0.00215013]
306,1,1.0,[0.31150906 0.6865813  0.00190965]
307,0,1.0,[0.55305984 0.44460228 0.00233788]
308,0,1.0,[0.53819487 0.45826007 0.00354506]
309,1,1.0,[0.37270373 0.62382497 0.0034713 ]
310,0,1.0,[0.41803572 0.57903008 0.00293419]
311,1,1.0,[0.4004315  0.59696534 0.00260316]
312,0,1.0,[0.41932098 0.57865699 0.00202203]
313,0,1.0,[0.34464023 0.65399452 0.00136526]
314,1,1.0,[0.33234102 0.66523882 0.00242016]
315,1,1.0,[0.31944519 0.67856296 0.00199184]
316,0,1.0,[0.47544398 0.52098706 0.00356896]
317,1,1.0,[0.35993845 0.63882521 0.00123634]
318,1,1.0,[0.30512495 0.691209   0.00366605]
319,0,0.0,[0.73067919 0.2658737  0.00344711]
320,0,1.0,[0.49321499 0.5034575  0.00332751]
321,1,1.0,[0.28718914 0.70987403 0.00293684]
322,1,1.0,[0.30155128 0.69558411 0.00286462]
323,1,1.0,[0.44128103 0.55569152 0.00302745]
324,1,1.0,[0.29776691 0.70051269 0.0017204 ]
325,1,1.0,[0.37824086 0.61947591 0.00228323]
326,1,1.0,[0.35429327 0.6436039  0.00210284]
327,1,1.0,[0.28745586 0.70918386 0.00336028]
328,1,1.0,[0.30288989 0.69470999 0.00240012]
329,1,1.0,[0.3254001 0.6722792 0.0023207]
330,0,0.0,[0.70944047 0.28760282 0.00295672]
331,1,1.0,[0.27225641 0.72502761 0.00271598]
332,1,1.0,[0.17110303 0.82767254 0.00122444]
333,1,1.0,[0.40759834 0.58926504 0.00313662]
334,0,1.0,[0.48931246 0.50856888 0.00211866]
335,1,1.0,[0.42479905 0.57240843 0.00279252]
336,1,1.0,[0.32687623 0.66913241 0.00399136]
337,1,1.0,[0.46514377 0.53115275 0.00370348]
338,1,1.0,[0.27337447 0.72472577 0.00189976]
339,0,1.0,[0.16972657 0.82908385 0.00118958]
340,0,0.0,[0.7809413  0.21592332 0.00313538]
341,1,1.0,[0.3005319  0.69636874 0.00309936]
342,1,1.0,[0.60375677 0.39343033 0.0028129 ]
343,1,1.0,[0.39688111 0.60088228 0.00223661]
344,0,1.0,[0.30087698 0.69685202 0.002271  ]
345,0,1.0,[0.59276167 0.40469744 0.00254089]
346,1,1.0,[0.28414202 0.71326044 0.00259754]
347,0,1.0,[0.4637943  0.53450972 0.00169598]
348,1,1.0,[0.28945506 0.70797965 0.00256529]
349,0,1.0,[0.36361679 0.63348928 0.00289393]
350,1,1.0,[0.36544316 0.63226763 0.00228921]
351,1,1.0,[0.37692144 0.62026163 0.00281693]
352,1,1.0,[0.43707268 0.56025063 0.00267669]
353,1,1.0,[0.2544427  0.74351529 0.002042  ]
354,0,1.0,[0.56833233 0.4298709  0.00179678]
355,1,1.0,[0.28081472 0.71690777 0.0022775 ]
356,0,1.0,[0.57094371 0.42722024 0.00183605]
357,1,0.0,[0.69661113 0.30141045 0.00197842]
358,1,1.0,[0.23214961 0.76640433 0.00144607]
359,1,1.0,[0.30757237 0.69060804 0.00181958]
360,1,1.0,[0.28612104 0.71169163 0.00218733]
361,0,1.0,[0.49815192 0.50012269 0.00172539]
362,0,1.0,[0.32356322 0.67417597 0.00226082]
363,0,1.0,[0.62914233 0.36807508 0.00278259]
364,1,1.0,[0.43251782 0.5647272  0.00275498]
365,1,1.0,[0.31246966 0.68467228 0.00285807]
366,1,1.0,[0.41828931 0.57892878 0.00278191]
367,1,1.0,[0.3292092  0.6687513  0.00203949]
368,0,1.0,[0.62692754 0.37014147 0.00293099]
369,0,0.0,[0.68618108 0.31181936 0.00199957]
370,1,1.0,[0.21676561 0.78097003 0.00226436]
371,0,1.0,[0.22625888 0.77265322 0.0010879 ]
372,1,1.0,[0.32157487 0.67643132 0.00199381]
373,1,1.0,[0.4713641  0.52602658 0.00260931]
374,0,1.0,[0.43218889 0.56536743 0.00244369]
375,1,1.0,[0.31505707 0.67990268 0.00504025]
376,0,1.0,[0.37590036 0.62258713 0.00151251]
377,0,1.0,[0.2893021  0.70778581 0.00291209]
378,1,1.0,[0.45543851 0.54166645 0.00289504]
379,1,1.0,[0.18120816 0.81675326 0.00203858]
380,0,1.0,[0.52935611 0.46703568 0.00360821]
381,0,1.0,[0.6072308  0.39062489 0.00214431]
382,1,1.0,[1.21603497e-01 8.78060612e-01 3.35891205e-04]
383,0,0.0,[0.79341593 0.20399582 0.00258826]
384,1,1.0,[0.28769273 0.71083246 0.00147481]
385,0,1.0,[0.60048471 0.39726824 0.00224705]
386,0,1.0,[0.6617432  0.33611119 0.0021456 ]
387,1,1.0,[0.52627691 0.47206271 0.00166038]
388,0,1.0,[0.22734347 0.7701431  0.00251342]
389,0,1.0,[0.45500301 0.54231363 0.00268336]
390,0,0.0,[0.67949961 0.31880222 0.00169817]
391,1,1.0,[0.2185548  0.77908715 0.00235805]
392,1,1.0,[0.32709259 0.6708277  0.00207971]
393,0,1.0,[0.30424921 0.69372161 0.00202918]
394,0,1.0,[0.43159627 0.5658977  0.00250602]
395,0,1.0,[0.28854231 0.70823182 0.00322587]
396,1,1.0,[0.24991306 0.74741099 0.00267594]
397,1,1.0,[0.44481118 0.55297023 0.0022186 ]
398,1,1.0,[0.20609995 0.79239338 0.00150667]
399,1,1.0,[0.32002424 0.67765333 0.00232243]
400,1,1.0,[0.41558759 0.58251082 0.00190158]
401,1,1.0,[0.28806245 0.70995526 0.00198228]
402,0,1.0,[0.25566707 0.7419034  0.00242953]
403,1,1.0,[0.1704939  0.82625193 0.00325417]
404,0,1.0,[0.40587791 0.5922349  0.00188719]
405,0,1.0,[0.57401252 0.42344125 0.00254623]
406,0,1.0,[0.38364374 0.61420525 0.00215102]
407,1,1.0,[0.29511976 0.70361531 0.00126492]
408,0,0.0,[0.69303644 0.30494061 0.00202294]
409,1,1.0,[0.32165419 0.6765049  0.00184091]
410,0,1.0,[0.50325435 0.49395211 0.00279355]
411,0,0.0,[0.78216275 0.2141205  0.00371675]
412,1,1.0,[0.24211362 0.75563289 0.00225349]
413,0,1.0,[0.41047754 0.58574362 0.00377883]
414,0,1.0,[0.64003608 0.35753589 0.00242803]
415,0,1.0,[0.66456727 0.33322645 0.00220628]
416,0,1.0,[0.36515094 0.63222775 0.00262132]
417,1,1.0,[0.19102642 0.8078641  0.00110948]
418,0,1.0,[0.30406336 0.6935091  0.00242754]
419,1,1.0,[0.39209118 0.60513203 0.00277679]
420,1,1.0,[0.54165634 0.45703606 0.00130761]
421,1,0.0,[0.72790913 0.26821514 0.00387573]
422,0,1.0,[0.60949987 0.38822754 0.0022726 ]
423,0,1.0,[0.23708303 0.76051044 0.00240653]
424,1,1.0,[0.31068112 0.68544181 0.00387707]
425,0,1.0,[0.45612666 0.54182016 0.00205318]
426,0,0.0,[0.67599703 0.32140686 0.00259611]
427,1,1.0,[0.18120318 0.81627738 0.00251943]
428,1,1.0,[0.38409902 0.61449758 0.0014034 ]
429,1,1.0,[0.22868182 0.76959876 0.00171942]
430,1,1.0,[0.30903406 0.68895392 0.00201202]
431,0,1.0,[0.55057    0.44703798 0.00239201]
432,1,1.0,[0.22371006 0.77342978 0.00286016]
433,1,1.0,[0.5536051  0.44312975 0.00326514]
434,1,0.0,[0.75141319 0.24501172 0.00357509]
435,1,1.0,[0.31372012 0.68517065 0.00110923]
436,1,1.0,[0.33193364 0.66574036 0.002326  ]
437,1,1.0,[0.32897897 0.66971962 0.00130141]
438,1,1.0,[0.12741506 0.86955233 0.00303261]
439,0,1.0,[0.39759659 0.59927706 0.00312635]
440,0,1.0,[0.49681903 0.49973088 0.00345009]
441,1,1.0,[0.61023436 0.38794514 0.0018205 ]
442,0,1.0,[0.41298402 0.58422553 0.00279045]
443,1,1.0,[0.51476772 0.48172032 0.00351196]
444,0,1.0,[0.39241345 0.60450467 0.00308188]
445,0,1.0,[0.41494523 0.58277835 0.00227642]
446,0,1.0,[0.65671103 0.34049596 0.00279301]
447,1,1.0,[0.25882443 0.73812167 0.00305391]
448,0,1.0,[0.32975805 0.66829291 0.00194904]
449,1,1.0,[0.3147946  0.68268855 0.00251685]
450,1,0.0,[0.72419442 0.27334285 0.00246274]
451,0,1.0,[0.43539535 0.5622045  0.00240015]
452,1,1.0,[0.30221049 0.69514696 0.00264256]
453,0,1.0,[0.62783469 0.36952464 0.00264068]
454,1,1.0,[0.35874278 0.63890894 0.00234828]
455,0,1.0,[0.47103712 0.52638362 0.00257926]
456,1,1.0,[0.26368802 0.73333788 0.00297409]
457,1,1.0,[0.25981146 0.73800398 0.00218456]
458,0,1.0,[0.54701109 0.45002431 0.0029646 ]
459,1,1.0,[0.34569906 0.65169349 0.00260745]
460,0,1.0,[0.47776838 0.51921075 0.00302088]
461,0,1.0,[0.64241136 0.35429122 0.00329741]
462,1,1.0,[0.33549097 0.66158147 0.00292756]
463,0,1.0,[0.45324143 0.544112   0.00264657]
464,1,1.0,[0.30466722 0.69298115 0.00235163]
465,1,1.0,[0.31553066 0.68192311 0.00254623]
466,1,1.0,[0.42318458 0.57457359 0.00224183]
467,0,1.0,[0.54305072 0.45435003 0.00259925]
468,1,1.0,[0.48935029 0.50773033 0.00291939]
469,0,0.0,[0.83322129 0.16378361 0.0029951 ]
470,1,1.0,[0.43876092 0.55839536 0.00284373]
471,1,1.0,[0.3190073  0.67862235 0.00237035]
472,1,1.0,[0.38040201 0.61690498 0.00269302]
473,1,1.0,[0.26682943 0.73027556 0.002895  ]
474,1,1.0,[0.23231583 0.76580318 0.00188098]
475,0,1.0,[0.57410351 0.42278351 0.00311298]
476,1,1.0,[0.48917141 0.50817338 0.00265521]
477,1,1.0,[0.43448339 0.56290856 0.00260804]
478,1,1.0,[0.30421302 0.69313329 0.00265368]
479,0,1.0,[0.41973206 0.57844435 0.00182359]
480,0,1.0,[0.48151997 0.51523013 0.0032499 ]
481,1,1.0,[0.29031995 0.70774116 0.00193889]
482,0,1.0,[0.43796298 0.55894566 0.00309136]
483,0,1.0,[0.57429514 0.42298487 0.00271999]
484,1,1.0,[0.31550112 0.6824446  0.00205428]
485,0,1.0,[0.40621477 0.59084849 0.00293674]
486,0,1.0,[0.32325759 0.67446301 0.0022794 ]
487,1,1.0,[0.32438582 0.67369474 0.00191944]
488,1,1.0,[0.32083523 0.67732069 0.00184408]
489,0,1.0,[0.36425887 0.63371787 0.00202327]
490,1,1.0,[0.28201135 0.71570254 0.00228611]
491,1,1.0,[0.32554713 0.67263786 0.00181501]
492,1,1.0,[0.29646615 0.70148271 0.00205113]
493,1,1.0,[0.30502771 0.69289237 0.00207992]
494,1,1.0,[0.33140117 0.66663098 0.00196785]
495,1,1.0,[0.38483939 0.61271866 0.00244195]
