,true,pred,prob
50,0,1,[0.37810482 0.62189518]
51,1,0,[0.69074356 0.30925644]
52,0,1,[0.03979062 0.96020938]
53,0,1,[0.07356496 0.92643504]
54,1,0,[0.85783321 0.14216679]
55,1,1,[0.01939867 0.98060133]
56,0,0,[0.70287336 0.29712664]
57,1,1,[0.32659537 0.67340463]
58,0,1,[0.06117481 0.93882519]
59,0,1,[0.08841697 0.91158303]
60,0,1,[0.0274658 0.9725342]
61,0,0,[0.80935345 0.19064655]
62,0,1,[0.41773299 0.58226701]
63,0,1,[0.31857714 0.68142286]
64,1,1,[0.0235 0.9765]
65,0,0,[0.65404722 0.34595278]
66,1,1,[0.04775732 0.95224268]
67,0,1,[0.28269663 0.71730337]
68,0,1,[0.17449811 0.82550189]
69,1,1,[0.2543789 0.7456211]
70,1,1,[0.0191641 0.9808359]
71,0,1,[0.13678879 0.86321121]
72,0,1,[0.07432435 0.92567565]
73,1,1,[0.01259436 0.98740564]
74,0,1,[0.04250665 0.95749335]
75,0,0,[0.52811972 0.47188028]
76,0,0,[0.83344413 0.16655587]
77,0,1,[0.37864458 0.62135542]
78,0,0,[0.85028428 0.14971572]
79,0,1,[0.24253268 0.75746732]
80,1,1,[0.00791868 0.99208132]
81,1,1,[0.06006073 0.93993927]
82,0,0,[0.6300209 0.3699791]
83,0,1,[0.41392387 0.58607613]
84,1,1,[0.2014167 0.7985833]
85,0,1,[0.25174042 0.74825958]
86,0,0,[0.54065246 0.45934754]
87,1,1,[0.12351504 0.87648496]
88,0,1,[0.02064466 0.97935534]
89,0,1,[0.07196607 0.92803393]
90,0,1,[0.0792458 0.9207542]
91,0,1,[0.04197356 0.95802644]
92,1,1,[0.03862931 0.96137069]
93,0,1,[0.26206467 0.73793533]
94,1,1,[0.02250057 0.97749943]
95,1,1,[0.03531113 0.96468887]
96,1,1,[0.06075408 0.93924592]
97,0,0,[0.55047557 0.44952443]
98,0,1,[0.36192943 0.63807057]
99,0,0,[0.65642429 0.34357571]
100,1,1,[0.02825253 0.97174747]
101,1,1,[0.35625685 0.64374315]
102,0,1,[0.03199816 0.96800184]
103,1,0,[0.81495813 0.18504187]
104,1,1,[0.1437019 0.8562981]
105,0,1,[0.07148912 0.92851088]
106,0,1,[0.23239144 0.76760856]
107,0,1,[0.14001198 0.85998802]
108,0,1,[0.35809373 0.64190627]
109,0,0,[0.71973309 0.28026691]
110,1,0,[0.6788405 0.3211595]
111,1,0,[0.53736515 0.46263485]
112,0,0,[0.57543925 0.42456075]
113,0,0,[0.50664215 0.49335785]
114,1,0,[0.52453229 0.47546771]
115,0,1,[0.25416686 0.74583314]
116,0,1,[0.10888729 0.89111271]
117,1,1,[0.00757594 0.99242406]
118,0,1,[0.23530729 0.76469271]
119,0,1,[0.22987665 0.77012335]
120,1,1,[0.20333655 0.79666345]
121,0,0,[0.56103845 0.43896155]
122,0,0,[0.62733614 0.37266386]
123,0,1,[0.00414454 0.99585546]
124,1,1,[0.43809634 0.56190366]
125,1,0,[0.65090797 0.34909203]
126,1,0,[0.56868831 0.43131169]
127,0,1,[0.03081177 0.96918823]
128,0,1,[0.02075734 0.97924266]
129,0,1,[0.44339562 0.55660438]
130,1,0,[0.81715524 0.18284476]
131,1,0,[0.89026691 0.10973309]
132,1,1,[0.4846977 0.5153023]
133,1,1,[0.07512472 0.92487528]
134,0,0,[0.67211438 0.32788562]
135,0,0,[0.60828878 0.39171122]
136,0,0,[0.56148639 0.43851361]
137,0,1,[0.10961014 0.89038986]
138,1,1,[0.22139535 0.77860465]
139,1,1,[0.00563339 0.99436661]
140,0,0,[0.81926585 0.18073415]
141,1,0,[0.51973851 0.48026149]
142,0,0,[0.6564704 0.3435296]
143,1,0,[0.66236402 0.33763598]
144,0,1,[0.19792627 0.80207373]
145,1,1,[0.0114265 0.9885735]
146,0,0,[0.73875806 0.26124194]
147,0,0,[0.55108057 0.44891943]
148,0,0,[0.73480549 0.26519451]
149,0,0,[0.66054548 0.33945452]
150,0,1,[0.10074345 0.89925655]
151,1,1,[0.44791665 0.55208335]
152,0,1,[0.20169591 0.79830409]
153,0,1,[0.4932461 0.5067539]
154,0,0,[0.75095981 0.24904019]
155,1,1,[0.15485725 0.84514275]
156,0,0,[0.76249621 0.23750379]
157,0,1,[0.14339037 0.85660963]
158,0,1,[0.16304837 0.83695163]
159,0,1,[0.22110293 0.77889707]
160,1,1,[0.25983649 0.74016351]
161,0,0,[0.67155448 0.32844552]
162,0,1,[0.14958567 0.85041433]
163,0,1,[0.47967174 0.52032826]
164,1,0,[0.80660491 0.19339509]
165,0,1,[0.01922314 0.98077686]
166,0,1,[0.43741561 0.56258439]
167,0,0,[0.63139068 0.36860932]
168,0,0,[0.80837145 0.19162855]
169,1,0,[0.73740496 0.26259504]
170,0,0,[0.52341121 0.47658879]
171,1,1,[0.22630627 0.77369373]
172,0,0,[0.59443272 0.40556728]
173,1,0,[0.91758601 0.08241399]
174,0,1,[0.02988869 0.97011131]
175,0,0,[0.76510938 0.23489062]
176,0,1,[0.36564281 0.63435719]
177,0,1,[0.22235484 0.77764516]
178,0,0,[0.6519093 0.3480907]
179,0,1,[0.32745789 0.67254211]
180,0,1,[0.01293209 0.98706791]
181,0,0,[0.8717889 0.1282111]
182,0,0,[0.77234613 0.22765387]
183,0,0,[0.55531317 0.44468683]
184,0,1,[0.07036215 0.92963785]
185,0,1,[0.18225554 0.81774446]
186,1,1,[0.00438305 0.99561695]
187,1,1,[0.0656563 0.9343437]
188,0,1,[0.18203989 0.81796011]
189,0,1,[0.40795911 0.59204089]
190,0,1,[0.18906545 0.81093455]
191,0,1,[0.0552501 0.9447499]
192,1,1,[0.3095897 0.6904103]
193,1,1,[0.25236046 0.74763954]
194,1,1,[0.03245473 0.96754527]
195,1,1,[0.00822382 0.99177618]
196,0,1,[0.08311474 0.91688526]
197,0,0,[0.94498647 0.05501353]
198,1,1,[0.31243221 0.68756779]
199,1,1,[0.36211353 0.63788647]
200,0,1,[0.11989074 0.88010926]
201,0,1,[0.17900297 0.82099703]
202,0,0,[0.86100607 0.13899393]
203,0,0,[0.90588809 0.09411191]
204,0,1,[6.90366271e-06 9.99993096e-01]
205,0,0,[0.74350383 0.25649617]
206,0,1,[0.03734662 0.96265338]
207,0,0,[0.58652972 0.41347028]
208,0,1,[0.14471885 0.85528115]
209,1,1,[0.17438101 0.82561899]
210,1,1,[0.34176024 0.65823976]
211,0,1,[0.33608891 0.66391109]
212,1,1,[0.10613487 0.89386513]
213,1,1,[1.52956570e-04 9.99847043e-01]
214,0,0,[0.87438993 0.12561007]
215,1,1,[2.91883030e-04 9.99708117e-01]
216,0,1,[0.08721085 0.91278915]
217,1,1,[0.00293966 0.99706034]
218,0,0,[0.89853416 0.10146584]
219,0,0,[0.66985973 0.33014027]
220,1,1,[0.38433993 0.61566007]
221,1,1,[5.57177658e-05 9.99944282e-01]
222,0,1,[0.25186627 0.74813373]
223,0,0,[0.92124313 0.07875687]
224,0,0,[0.94525996 0.05474004]
225,0,1,[0.02149823 0.97850177]
226,0,1,[0.0814865 0.9185135]
227,0,0,[0.60099414 0.39900586]
228,0,0,[0.79053662 0.20946338]
229,1,1,[3.08894343e-05 9.99969111e-01]
230,1,1,[0.04767785 0.95232215]
231,0,0,[0.88046297 0.11953703]
232,1,1,[0.22078932 0.77921068]
233,0,0,[0.55768101 0.44231899]
234,0,1,[0.10128834 0.89871166]
235,0,0,[0.82206896 0.17793104]
236,0,0,[0.8683873 0.1316127]
237,1,1,[0.04177015 0.95822985]
238,0,1,[0.06671571 0.93328429]
239,0,1,[0.08669632 0.91330368]
240,0,1,[0.02403192 0.97596808]
241,0,1,[0.19124082 0.80875918]
242,1,1,[0.2044468 0.7955532]
243,0,1,[0.38065288 0.61934712]
244,0,1,[0.15874931 0.84125069]
245,1,1,[0.02278598 0.97721402]
246,1,1,[0.16295048 0.83704952]
247,0,1,[0.40261791 0.59738209]
248,0,1,[0.24974222 0.75025778]
249,0,1,[0.03386878 0.96613122]
250,1,1,[0.25495801 0.74504199]
251,0,1,[0.25025818 0.74974182]
252,0,1,[0.36264748 0.63735252]
253,0,0,[0.89520405 0.10479595]
254,0,1,[0.14134192 0.85865808]
255,0,1,[0.04129981 0.95870019]
256,0,1,[0.2141807 0.7858193]
257,0,1,[0.35253161 0.64746839]
258,1,1,[0.01123741 0.98876259]
259,1,1,[0.32782341 0.67217659]
260,1,1,[0.2348686 0.7651314]
261,0,1,[0.46079539 0.53920461]
262,0,0,[0.62708604 0.37291396]
263,0,0,[0.50001984 0.49998016]
264,1,1,[0.04744902 0.95255098]
265,0,1,[0.0648924 0.9351076]
266,0,1,[0.2010072 0.7989928]
267,0,1,[0.3265711 0.6734289]
268,1,1,[0.29803493 0.70196507]
269,1,1,[0.48176172 0.51823828]
270,1,0,[0.53397667 0.46602333]
271,0,1,[0.02100218 0.97899782]
272,0,1,[0.16089679 0.83910321]
273,0,0,[0.59266853 0.40733147]
274,1,1,[0.01081992 0.98918008]
275,1,1,[0.48481703 0.51518297]
276,1,1,[0.00468871 0.99531129]
277,0,1,[0.13149941 0.86850059]
278,1,1,[0.01754524 0.98245476]
279,0,1,[0.49114681 0.50885319]
280,0,1,[0.16031543 0.83968457]
281,0,1,[0.21349631 0.78650369]
282,0,1,[0.07034969 0.92965031]
283,0,1,[0.31519554 0.68480446]
284,0,1,[0.0397064 0.9602936]
285,0,1,[0.21390472 0.78609528]
286,1,0,[0.57318845 0.42681155]
287,1,1,[0.0401004 0.9598996]
288,1,1,[0.46308399 0.53691601]
289,0,1,[0.15146514 0.84853486]
290,1,1,[0.42821926 0.57178074]
291,1,1,[0.42727757 0.57272243]
292,0,1,[0.06525838 0.93474162]
293,0,1,[0.24899031 0.75100969]
294,0,1,[0.19880329 0.80119671]
295,0,1,[0.36353641 0.63646359]
296,0,1,[0.23605798 0.76394202]
297,0,1,[0.13424399 0.86575601]
298,0,1,[0.35108234 0.64891766]
299,0,1,[0.20130564 0.79869436]
