,true,pred,prob
106,1,1,[0.03329107 0.96670893]
107,0,1,[0.25423897 0.74576103]
108,1,1,[0.27619117 0.72380883]
109,0,0,[0.88448046 0.11551954]
110,1,1,[0.36786019 0.63213981]
111,1,1,[0.09937179 0.90062821]
112,0,0,[0.55977896 0.44022104]
113,1,0,[0.69913597 0.30086403]
114,1,1,[0.4582134 0.5417866]
115,1,1,[0.02377748 0.97622252]
116,1,1,[0.40022241 0.59977759]
117,1,1,[0.21411635 0.78588365]
118,1,1,[0.48050055 0.51949945]
119,1,1,[0.23353439 0.76646561]
120,1,1,[0.03361565 0.96638435]
121,1,0,[0.59865068 0.40134932]
122,1,1,[0.00255278 0.99744722]
123,0,0,[0.74824865 0.25175135]
124,0,1,[0.39184506 0.60815494]
125,0,0,[0.89048296 0.10951704]
126,0,1,[0.4062771 0.5937229]
127,0,1,[0.24860021 0.75139979]
128,1,1,[0.04250016 0.95749984]
129,1,1,[0.24185012 0.75814988]
130,0,0,[0.58285902 0.41714098]
131,1,1,[0.0036837 0.9963163]
132,0,1,[0.14456388 0.85543612]
133,0,0,[0.74929438 0.25070562]
134,0,1,[0.28035917 0.71964083]
135,1,0,[0.68798176 0.31201824]
136,0,1,[0.21024934 0.78975066]
137,1,0,[0.55324895 0.44675105]
138,1,0,[0.92182087 0.07817913]
139,1,1,[0.12952566 0.87047434]
140,1,1,[0.42987029 0.57012971]
141,0,1,[0.37301845 0.62698155]
142,1,0,[0.5416806 0.4583194]
143,1,0,[0.89127389 0.10872611]
144,1,1,[0.0212774 0.9787226]
145,1,0,[0.77076275 0.22923725]
146,0,0,[0.65867093 0.34132907]
147,1,1,[0.10898382 0.89101618]
148,0,1,[0.07831212 0.92168788]
149,1,1,[0.49283097 0.50716903]
150,1,0,[0.79808217 0.20191783]
151,1,0,[0.73773205 0.26226795]
152,0,1,[0.05975008 0.94024992]
153,0,0,[0.74455516 0.25544484]
154,0,0,[0.85411434 0.14588566]
155,1,0,[0.53774633 0.46225367]
156,0,0,[0.87801354 0.12198646]
157,0,1,[0.15267253 0.84732747]
158,0,0,[0.82242607 0.17757393]
159,1,0,[0.60072139 0.39927861]
160,1,1,[0.12875634 0.87124366]
161,0,0,[0.6148528 0.3851472]
162,1,0,[0.54881936 0.45118064]
163,1,1,[0.43606762 0.56393238]
164,0,0,[0.85729065 0.14270935]
165,1,0,[0.6602401 0.3397599]
166,1,1,[0.04735907 0.95264093]
167,0,0,[0.72005098 0.27994902]
168,0,1,[0.20951953 0.79048047]
169,0,0,[0.74177457 0.25822543]
170,1,1,[0.3273662 0.6726338]
171,0,1,[0.2300648 0.7699352]
172,1,1,[0.35405957 0.64594043]
173,0,0,[0.91849425 0.08150575]
174,0,0,[0.89933514 0.10066486]
175,1,1,[0.08367935 0.91632065]
176,0,1,[0.11050887 0.88949113]
177,0,0,[0.62992104 0.37007896]
178,0,0,[0.7275394 0.2724606]
179,1,1,[0.18177713 0.81822287]
180,1,0,[0.72250594 0.27749406]
181,1,1,[0.02851642 0.97148358]
182,1,1,[0.28565872 0.71434128]
183,0,1,[0.32954221 0.67045779]
184,1,1,[0.17643575 0.82356425]
185,1,1,[0.30528085 0.69471915]
186,0,0,[0.76380938 0.23619062]
187,1,0,[0.73402181 0.26597819]
188,0,1,[0.21551643 0.78448357]
189,0,0,[0.79146238 0.20853762]
190,1,1,[0.39390807 0.60609193]
191,1,0,[0.63737941 0.36262059]
192,1,1,[0.22314128 0.77685872]
193,0,1,[0.3212609 0.6787391]
194,0,0,[0.79865323 0.20134677]
195,1,1,[0.28602519 0.71397481]
196,1,0,[0.51449093 0.48550907]
197,1,1,[0.16889915 0.83110085]
198,0,0,[0.57176417 0.42823583]
199,1,0,[0.55185019 0.44814981]
200,1,1,[0.17392297 0.82607703]
201,0,0,[0.91279054 0.08720946]
202,1,1,[0.01135042 0.98864958]
203,0,0,[0.70143056 0.29856944]
204,1,1,[0.39657884 0.60342116]
205,0,1,[0.33192612 0.66807388]
206,0,0,[0.79637925 0.20362075]
207,0,1,[0.40092287 0.59907713]
208,1,1,[0.00892476 0.99107524]
209,0,1,[0.07717154 0.92282846]
210,0,1,[0.08648783 0.91351217]
211,1,1,[0.20346108 0.79653892]
212,1,0,[0.66837084 0.33162916]
213,0,0,[0.62831012 0.37168988]
214,1,0,[0.63403162 0.36596838]
215,0,0,[0.60269977 0.39730023]
216,0,0,[0.5480632 0.4519368]
217,1,1,[0.21267787 0.78732213]
218,0,0,[0.75134868 0.24865132]
219,1,1,[0.39609204 0.60390796]
220,1,1,[0.12152237 0.87847763]
221,1,1,[0.03549657 0.96450343]
222,0,0,[0.79231031 0.20768969]
223,0,0,[0.93510623 0.06489377]
224,0,1,[0.43342389 0.56657611]
225,1,0,[0.76388006 0.23611994]
226,0,0,[0.6394211 0.3605789]
227,0,1,[0.2819915 0.7180085]
228,0,0,[0.70784893 0.29215107]
229,1,1,[0.35523869 0.64476131]
230,0,1,[0.42869953 0.57130047]
231,1,0,[0.56062683 0.43937317]
232,0,1,[0.28533831 0.71466169]
233,0,1,[0.22081635 0.77918365]
234,1,0,[0.63780125 0.36219875]
235,0,0,[0.85071084 0.14928916]
236,1,1,[0.27739575 0.72260425]
237,0,1,[0.3006971 0.6993029]
238,0,0,[0.79157418 0.20842582]
239,1,1,[0.04719784 0.95280216]
240,0,1,[0.46808195 0.53191805]
241,1,1,[0.20866005 0.79133995]
242,0,0,[0.53473556 0.46526444]
243,0,0,[0.60091965 0.39908035]
244,0,0,[0.67788674 0.32211326]
245,1,1,[0.23127196 0.76872804]
246,0,1,[0.49250316 0.50749684]
247,1,1,[0.09302769 0.90697231]
248,1,1,[0.39021916 0.60978084]
249,1,0,[0.53921759 0.46078241]
250,0,1,[0.41735223 0.58264777]
251,1,1,[0.10145755 0.89854245]
252,1,0,[0.68564141 0.31435859]
253,1,1,[0.19888288 0.80111712]
254,0,1,[0.36179277 0.63820723]
255,1,1,[0.3791692 0.6208308]
256,1,0,[0.51826813 0.48173187]
257,0,0,[0.87213534 0.12786466]
258,0,0,[0.72238905 0.27761095]
259,1,1,[0.46089726 0.53910274]
260,1,1,[0.48459411 0.51540589]
261,1,0,[0.50305077 0.49694923]
262,1,1,[0.23603869 0.76396131]
263,1,1,[0.11727552 0.88272448]
264,1,1,[0.00990704 0.99009296]
265,1,1,[0.02786935 0.97213065]
266,1,0,[0.82535302 0.17464698]
267,0,0,[0.82392282 0.17607718]
268,1,1,[0.21033953 0.78966047]
269,1,0,[0.69825145 0.30174855]
270,1,1,[0.31749823 0.68250177]
271,1,1,[0.25046457 0.74953543]
272,0,1,[0.41301116 0.58698884]
273,0,0,[0.73304114 0.26695886]
274,1,1,[0.03236874 0.96763126]
275,1,1,[0.20494592 0.79505408]
276,0,0,[0.62362712 0.37637288]
277,1,1,[0.10248252 0.89751748]
278,1,1,[0.05973244 0.94026756]
279,0,0,[0.63451865 0.36548135]
280,0,0,[0.58371987 0.41628013]
281,1,1,[0.25612716 0.74387284]
282,1,1,[0.21515502 0.78484498]
283,1,1,[0.25909262 0.74090738]
284,1,1,[0.05174044 0.94825956]
285,1,1,[0.40371978 0.59628022]
286,1,1,[0.17182425 0.82817575]
287,0,0,[0.85220147 0.14779853]
288,1,1,[0.44838394 0.55161606]
289,0,0,[0.60499604 0.39500396]
290,1,0,[0.75185317 0.24814683]
291,1,1,[0.44126708 0.55873292]
292,1,1,[0.10021913 0.89978087]
293,0,0,[0.56104289 0.43895711]
294,0,0,[0.78203485 0.21796515]
295,1,1,[0.01851217 0.98148783]
296,0,0,[0.84357557 0.15642443]
297,0,0,[0.58826503 0.41173497]
298,1,0,[0.7047719 0.2952281]
299,0,1,[0.40771292 0.59228708]
300,0,0,[0.75359084 0.24640916]
301,0,1,[0.39007425 0.60992575]
302,0,0,[0.77277111 0.22722889]
303,0,0,[0.79935618 0.20064382]
304,0,1,[0.25863416 0.74136584]
305,1,1,[0.48408129 0.51591871]
306,1,1,[0.01869515 0.98130485]
307,0,0,[0.88840968 0.11159032]
308,0,0,[0.66855139 0.33144861]
309,1,1,[0.38495797 0.61504203]
310,0,1,[0.43810586 0.56189414]
311,1,1,[0.40668664 0.59331336]
312,0,0,[0.6376094 0.3623906]
313,0,1,[0.40182241 0.59817759]
314,1,1,[0.1554476 0.8445524]
315,1,1,[0.32939702 0.67060298]
316,0,0,[0.6493862 0.3506138]
317,1,0,[0.60829902 0.39170098]
318,1,1,[0.02216855 0.97783145]
319,0,0,[0.90243761 0.09756239]
320,0,0,[0.83847154 0.16152846]
321,1,1,[0.08487266 0.91512734]
322,1,1,[0.0919371 0.9080629]
323,1,0,[0.85497834 0.14502166]
324,1,1,[0.37493947 0.62506053]
325,1,1,[0.28198444 0.71801556]
326,1,1,[0.15063431 0.84936569]
327,1,1,[0.12391225 0.87608775]
328,1,1,[0.04829377 0.95170623]
329,1,1,[0.3737649 0.6262351]
330,0,0,[0.79954183 0.20045817]
331,1,1,[0.07842758 0.92157242]
332,1,1,[0.00402992 0.99597008]
333,1,0,[0.65584598 0.34415402]
334,0,0,[0.86144895 0.13855105]
335,1,0,[0.75663453 0.24336547]
336,1,1,[0.06165119 0.93834881]
337,1,1,[0.46378136 0.53621864]
338,1,1,[0.0628154 0.9371846]
339,0,1,[0.05967721 0.94032279]
340,0,0,[0.91840094 0.08159906]
341,1,1,[0.04790974 0.95209026]
342,1,0,[0.83555416 0.16444584]
343,1,1,[0.28092358 0.71907642]
344,0,1,[0.23362124 0.76637876]
345,0,0,[0.5983189 0.4016811]
346,1,1,[0.30501368 0.69498632]
347,0,0,[0.82647362 0.17352638]
348,1,1,[0.01525205 0.98474795]
349,0,1,[0.35109559 0.64890441]
350,1,1,[0.21452863 0.78547137]
351,1,1,[0.34254455 0.65745545]
352,1,0,[0.62381705 0.37618295]
353,1,1,[0.07952282 0.92047718]
354,0,0,[0.66208684 0.33791316]
355,1,1,[0.07806911 0.92193089]
356,0,0,[0.72694248 0.27305752]
357,1,0,[0.74229234 0.25770766]
358,1,1,[0.21873978 0.78126022]
359,1,0,[0.56768306 0.43231694]
360,1,1,[0.1762706 0.8237294]
361,0,0,[0.5779412 0.4220588]
362,0,1,[0.42457743 0.57542257]
363,0,0,[0.93911142 0.06088858]
364,1,1,[0.23210926 0.76789074]
365,1,1,[0.46025749 0.53974251]
366,1,0,[0.65655578 0.34344422]
367,1,1,[0.30611421 0.69388579]
368,0,0,[0.54624132 0.45375868]
369,0,0,[0.92120367 0.07879633]
370,1,1,[0.01686842 0.98313158]
371,0,1,[0.1050595 0.8949405]
372,1,1,[0.49547727 0.50452273]
373,1,1,[0.45262741 0.54737259]
374,0,0,[0.75867122 0.24132878]
375,1,0,[0.53341889 0.46658111]
376,0,0,[0.52343707 0.47656293]
377,0,1,[0.24990955 0.75009045]
378,1,1,[0.21409556 0.78590444]
379,1,1,[0.00224371 0.99775629]
380,0,0,[0.69034607 0.30965393]
381,0,0,[0.78697316 0.21302684]
382,1,1,[0.00622973 0.99377027]
383,0,0,[0.80979022 0.19020978]
384,1,1,[0.20288535 0.79711465]
385,0,0,[0.92828815 0.07171185]
386,0,0,[0.76508829 0.23491171]
387,1,0,[0.84410131 0.15589869]
388,0,1,[0.21799478 0.78200522]
389,0,0,[0.84968441 0.15031559]
390,0,0,[0.64963887 0.35036113]
391,1,1,[0.00996784 0.99003216]
392,1,1,[0.22855886 0.77144114]
393,0,1,[0.46610709 0.53389291]
394,0,0,[0.65385254 0.34614746]
395,0,1,[0.21755888 0.78244112]
396,1,1,[0.06599872 0.93400128]
397,1,0,[0.58883438 0.41116562]
398,1,1,[0.06398564 0.93601436]
399,1,1,[0.16666254 0.83333746]
400,1,0,[0.59263115 0.40736885]
401,1,1,[0.13315618 0.86684382]
402,0,1,[0.02728596 0.97271404]
403,1,1,[0.01344538 0.98655462]
404,0,1,[0.41251855 0.58748145]
405,0,0,[0.72051549 0.27948451]
406,0,0,[0.62065894 0.37934106]
407,1,0,[0.7249232 0.2750768]
408,0,0,[0.84032051 0.15967949]
409,1,1,[0.31293648 0.68706352]
410,0,0,[0.68120012 0.31879988]
411,0,0,[0.93026849 0.06973151]
412,1,1,[0.04873179 0.95126821]
413,0,0,[0.54758952 0.45241048]
414,0,0,[0.77528623 0.22471377]
415,0,0,[0.87335973 0.12664027]
416,0,0,[0.69135586 0.30864414]
417,1,1,[0.03272754 0.96727246]
418,0,1,[0.12542944 0.87457056]
419,1,1,[0.43757387 0.56242613]
420,1,0,[0.60889386 0.39110614]
421,1,0,[0.87457159 0.12542841]
422,0,0,[0.80164596 0.19835404]
423,0,1,[0.00481722 0.99518278]
424,1,1,[0.19790587 0.80209413]
425,0,0,[0.68353208 0.31646792]
426,0,0,[0.69933132 0.30066868]
427,1,1,[0.06912374 0.93087626]
428,1,1,[0.22234153 0.77765847]
429,1,1,[0.02772229 0.97227771]
430,1,1,[0.06734524 0.93265476]
431,0,1,[0.41054135 0.58945865]
432,1,1,[0.05245948 0.94754052]
433,1,0,[0.87267405 0.12732595]
434,1,0,[0.82087825 0.17912175]
435,1,1,[0.16205467 0.83794533]
436,1,1,[0.16843134 0.83156866]
437,1,0,[0.68352913 0.31647087]
438,1,1,[0.02922963 0.97077037]
439,0,0,[0.57823594 0.42176406]
440,0,0,[0.60554029 0.39445971]
441,1,0,[0.89398941 0.10601059]
442,0,0,[0.6169298 0.3830702]
443,1,1,[0.33471899 0.66528101]
444,0,0,[0.54165216 0.45834784]
445,0,0,[0.50364161 0.49635839]
446,0,0,[0.6095078 0.3904922]
447,1,1,[0.20983212 0.79016788]
448,0,1,[0.47994941 0.52005059]
449,1,1,[0.29538642 0.70461358]
450,1,0,[0.77880671 0.22119329]
451,0,0,[0.76671099 0.23328901]
452,1,1,[0.2167463 0.7832537]
453,0,1,[0.49871554 0.50128446]
454,1,1,[0.27589641 0.72410359]
455,0,1,[0.35600413 0.64399587]
456,1,1,[0.25557941 0.74442059]
457,1,1,[0.03533911 0.96466089]
458,0,0,[0.87239 0.12761]
459,1,0,[0.50735004 0.49264996]
460,0,0,[0.59925626 0.40074374]
461,0,0,[0.75107706 0.24892294]
462,1,1,[0.37184467 0.62815533]
463,0,0,[0.69425602 0.30574398]
464,1,1,[0.16023875 0.83976125]
465,1,0,[0.70659141 0.29340859]
466,1,1,[0.45684627 0.54315373]
467,0,0,[0.66183383 0.33816617]
468,1,1,[0.43181437 0.56818563]
469,0,0,[0.90459362 0.09540638]
470,1,0,[0.57170093 0.42829907]
471,1,1,[0.04934752 0.95065248]
472,1,1,[0.30807053 0.69192947]
473,1,1,[0.13712852 0.86287148]
474,1,1,[0.00771876 0.99228124]
475,0,0,[0.89419429 0.10580571]
476,1,0,[0.50602106 0.49397894]
477,1,0,[0.5746076 0.4253924]
478,1,1,[0.11179361 0.88820639]
479,0,0,[0.7939692 0.2060308]
480,0,1,[0.34318756 0.65681244]
481,1,1,[0.04681941 0.95318059]
482,0,1,[0.42290717 0.57709283]
483,0,0,[0.89093542 0.10906458]
484,1,1,[0.48005395 0.51994605]
485,0,0,[0.55165988 0.44834012]
486,0,0,[0.53665015 0.46334985]
487,1,1,[0.37619469 0.62380531]
488,1,0,[0.52105702 0.47894298]
489,0,0,[0.63795699 0.36204301]
490,1,1,[0.04929937 0.95070063]
491,1,1,[0.22532962 0.77467038]
492,1,1,[0.19142018 0.80857982]
493,1,1,[0.23314023 0.76685977]
494,1,1,[0.21376769 0.78623231]
495,1,1,[0.4347508 0.5652492]
496,1,1,[0.07612702 0.92387298]
497,1,1,[0.06543155 0.93456845]
498,0,1,[0.37369395 0.62630605]
499,0,0,[0.63572789 0.36427211]
500,0,0,[0.51949035 0.48050965]
501,0,1,[0.44363164 0.55636836]
502,1,1,[0.04413685 0.95586315]
503,1,0,[0.77811989 0.22188011]
504,1,1,[0.01657977 0.98342023]
505,0,0,[0.79054817 0.20945183]
506,1,1,[0.47180718 0.52819282]
507,0,0,[0.75636509 0.24363491]
508,1,1,[0.30526779 0.69473221]
509,0,1,[0.45364159 0.54635841]
510,1,1,[0.25932544 0.74067456]
511,1,1,[0.12717838 0.87282162]
512,0,0,[0.71730621 0.28269379]
513,1,1,[0.13526979 0.86473021]
514,0,1,[0.35473883 0.64526117]
515,0,0,[0.8555878 0.1444122]
516,1,1,[0.02753458 0.97246542]
517,0,0,[0.57886853 0.42113147]
518,1,1,[0.46880511 0.53119489]
519,1,0,[0.67077834 0.32922166]
520,1,0,[0.58764595 0.41235405]
521,0,0,[0.8461921 0.1538079]
522,1,0,[0.59648738 0.40351262]
523,1,1,[0.22153954 0.77846046]
524,1,1,[0.08149 0.91851]
525,0,0,[0.60494767 0.39505233]
526,1,1,[0.14679666 0.85320334]
527,0,0,[0.76397025 0.23602975]
528,1,0,[0.52715968 0.47284032]
529,0,0,[0.74652634 0.25347366]
530,0,0,[0.59269421 0.40730579]
531,1,1,[0.36365816 0.63634184]
532,0,1,[0.46066383 0.53933617]
533,0,0,[0.60951476 0.39048524]
534,0,0,[0.796004 0.203996]
535,1,1,[0.15398203 0.84601797]
536,0,1,[0.21779958 0.78220042]
537,1,1,[0.23226356 0.76773644]
538,0,0,[0.65002456 0.34997544]
539,0,0,[0.77993335 0.22006665]
540,0,1,[0.34212638 0.65787362]
541,1,1,[0.4119948 0.5880052]
542,1,1,[0.30396395 0.69603605]
543,1,1,[0.33995417 0.66004583]
544,0,0,[0.57844449 0.42155551]
545,1,1,[0.47588465 0.52411535]
546,1,1,[0.46981669 0.53018331]
547,1,1,[0.43799791 0.56200209]
548,0,0,[0.69384971 0.30615029]
549,1,1,[0.15172986 0.84827014]
550,0,0,[0.77137978 0.22862022]
551,0,1,[0.45583523 0.54416477]
